caseids,location,content
3619100,1,书记你好，江西省靖安县在林业改革做的不公平，不公正，不公开，特别是村干部对他们的亲戚偏袒明明是别人的山，硬说是他们的，在山界划分上，他们把山界划到别人的山里。我向县里反映过现在也没有解决。希望苏荣书记能够帮助解决这个问题。本人不胜感激。谢谢(谢谢)
3619103,1,我也是江西的老?l，我也有问题要反映！这才是我们江西的好书记呀！苏书记好样的！(江西老?l)
3619109,1,苏书记现在全国都在加大反腐败力度这是一项工程今年全国查出了一些高官要案老百姓是特别高兴的可腐败无处不在关键是要有监督的好制度就目前看基层也很腐败体现在方方面面一般单位吃和小车问题多一把手处处得回扣把钠税人的钱花了各地对反腐败的盖子捂得很紧哟根本没有打开局面其实从经济角度看打击腐败不仅民心称块也是最直接的追回经济这和发展经济没有本质区别建议要加大反腐经济建设因为腐败官员的钱原本就是人民的钱
3619115,1,苏书记你好！我是来自乐安县徐田村的一员，想反映的是该村的公路一真没修好(公平)
3619118,1,东湖区人民法院红谷滩法庭12月11日下午开庭的备受各界关注的凯迪拉克案，此案中审案法官许群违法法律程序引来现场一片嘘声，已经被大江网，人民网以及江西电视台予以报道此案！现在全国很多网站予以了关注，请苏荣书记对于此法官很牛的的亵渎中国法律尊严的行为予以关注！有关报道请您网上搜索：凯迪拉克案开庭一波三折，江西需要公开-公平--公正的法律！(正义)
3619121,1,"苏书记您好　　自从我村书记换届以来.他爸爸下来儿子当村书记,村帐目从来没有公开过，不知道为什么我们这里没有什么帐目，只是村书记说的算，什么事都是他一个人说的算。我村凭了贫困村,每年上级拨款下来,没有一分钱到人民手里,凭贫困户书记给谁就是谁啊,希望苏书记给我们一个公道,他一个人有好几个职务啊,电站没有上班可以拿工资啊,什么社会啊,江西都昌县南丰大山．希望书记可以派人调查谢(余中人)"
3619129,1,尊敬的苏书记:您好！我是永修县艾城镇的，星火化工厂每年的排污和有机硅（有机硅是一种化工气体）排放把农民辛苦一年的水稻全部（百分之八十五以上）给毒死。星火化工厂有给农民赔偿但是到百姓手上的赔偿金更本是没有多少，是给哪些村干部给贪了（大概有贪全额的百分之四五十）。希望书记可以派人调查（派永修县的县干部是没有用的）
3619130,1,苏荣书记：如果是商业征地，政府应当牵头，召集开发商和土地权益人、土地等各种补偿、何时补偿、协商一致，不能为了开发商利益和政府的政绩，置群众利益于不顾，不能为了自身利益而损害农民土地权益人的利益，此时此刻，应当站在土地权益人的位置上作换位思考，什么问题都解决了，也就不会出现抗拒征地了。也就不会非法占地了。(江西省大余县农民)
3619131,1,苏书记你好我是广丰县的农民，我向你反映一件事，我爸爸的牛被抢了可快一年了我们报警可是没有人给我们处理我也向省长信箱写了20多封信多没有部门给我们处理我们望书记给我们老百姓再作啊不过我们这件事不好处理抢我家的牛可我们村书记的亲戚我们家今年的田可是一点多没有啊我们一家明年没有吃的救救我们吧谢谢(铜拨山人)
3619132,1,苏书记：你好！我是江西省萍乡市芦溪县百姓，猪肉价格起起落落，始终不变的是消费者对“放心肉”的期盼。前不久，为了确保农民吃上放心肉，按照国家对生猪屠宰实施定点管理，江西省萍乡市芦溪县更田村定点屠宰厂已经开展工作，但是我去市场买肉偶尔会碰到一两个商务管理局的人在收缴没有免检的猪肉，从近日的情况看，百姓的“放心肉”还没有从根本上解决。为了让我们吃上放心的肉不是一两个商务管理人员的责任，更不是我们去相关部门反映此事迟迟得不到落实。因此我希望苏书记能够关心此事，让百姓吃到放心的肉。(放心肉)
3619133,1,"苏书记您好　　自从我村书记换届以来.他爸爸下来儿子当村书记,村帐目从来没有公开过，不知道为什么我们这里没有什么帐目，只是村书记说的算，村干部办事都在书记家里，什么事都是他一个人说的算。我村凭了贫困村,每年上级拨款下来,没有一分钱到人民手里,凭贫困户书记给谁就是谁啊,希望苏书记给我们一个公道,江西都昌县南丰大山．希望书记可以派人调查谢"
3619136,1,江西总是小发展甚至没发展，我认为一是观念没转变，总是搞什么形式主义和花架子，不做实际工作，二是明星工程太多，三是腐败问题多多。
3619139,1,苏书记：你好！“光明，微笑”工程本来惠及广大农民朋友，但是在有些地方为了完成任务而造假，虚报手术病例。井冈山就存在这种情况，望苏书记和有关部门明查。
3619140,1,尊敬的苏书记，您好！我是一名乡镇基层干部，当看到您的好意被地方的个别领导给歪曲了，真的很痛心。如造林绿化“一大四小”工程，大家都知道是您到江西来亲自抓的一项工程之一，又称作是书记工程，所以这项工作地方上一般都是由党委书记亲自挂帅的，作为一项政治任务，高度重视，这本无异议。但是为了赶进度，出成效（表面上的，也可称是花架子吧），地方领导不顾实际，层层下任务，下指标，没得商量，必须完成。结果成捆的苗木来了，没地方种，干了，死了，成为了廉价的柴火，浪费纳税人的钱，得不偿失。以致于许多群众不解，在骂娘，认为苏书记只会种树，不会发展经济。本准备三年完成的造林任务，我们这个地方的领导为了出政绩，提出今年全面完成，我们这些具体执行者又很茫然，不去落实，完成不了任务是不讲政治。可惜的是，到时又不知道又要浪费多少人力物力了。还有一事，那就是计划生育的检查工作，名义上是暗访，其实和正常的领导接待无二样，还在路上，连什么车号，哪些地方抽来的人员组成都一清二楚，剩下的就是如何陪好检查组成员，安排人员在检查点蹲守，准备什么礼品之类的事了，又能检查出什么问题来呢？真是不可取。建议要暗访就要做好保秘工作，严明纪律，不查出问题不松手。
3619146,1,我是樟树市农村的一位教师，现在向您反映：上级又要强迫我们这里的教师听报纸了。请您关心一下我们农村教师，请政府官员不要盯着老师口袋中为数不多的钱吧！
3619147,1,"苏书记您好　　自从我村书记换届以来.他爸爸下来儿子当村书记,村帐目从来没有公开过，不知道为什么我们这里没有什么帐目，只是村书记说的算，村干部办事都在书记家里，什么事都是他一个人说的算。我村凭了贫困村,每年上级拨款下来,没有一分钱到人民手里,凭贫困户书记给谁就是谁啊,希望苏书记给我们一个公道,江西都昌县南丰大山．希望书记可以派人调查谢谢"
3619148,1,尊敬的苏书记您好！我们是乐平市后港镇黎家仓村民，自乐平城市发展到我村以来，我村就没有了民主选举权，村小组干部由镇领导指定的几个地痞流氓担任“村干部”目的是他们压迫村民强征土地。村集体的土地钱款被“村干部”私分，或和镇干部大吃大喝，村务从不公开，工程也由镇干部直接包给“村干部”从不公开招标，现我村又有水库被自来水占用，所卖款项和工程转让费其他村庄以分配到户，只有我村镇干部又是和以前一样秘密签定协议，所以我村村民强烈反对要求重新合法选举村干部。将自来水场水库征用款和工程转包费平均分给村民，工程公开招标，请苏书记百忙之中过问一下，为我村村民争取合法权益。谢谢(小周)
